Image,Caption
https://image.tmdb.org/t/p/original/vHKlIci8f38GaAd361EW0VSx91k.jpg,"""The image is a movie poster for the film """"Witch Hunt"""". The main design elements include a close-up of a woman's face with flames coming out of her eyes, a necklace, and the title of the film prominently displayed. The layout of the poster features the woman's face in the center, with the title and other design elements surrounding it. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/gCZ0RHifBxZGedde7WPWSgjpyZt.jpg,"""The image is a poster for the movie """"Ashfall"""". The main design elements include a large explosion in the background, a group of people standing in front of it, and the title of the movie prominently displayed in large white letters at the top. There is no additional text or promotional material visible in the image."""
https://image.tmdb.org/t/p/original/qMVUlq6rdqFo1xZ5ozQcKFCDbgj.jpg,"""The image is a movie poster for the film """"The Sky Is Everywhere"""". The main design elements include a close-up of a couple embracing, a woman's face, and a sky background. The layout is vertical, with the couple's embrace at the top and the woman's face at the bottom. The text """"The Sky Is Everywhere"""" is prominently displayed in the center of the poster. There is no other text visible in the image."""
https://image.tmdb.org/t/p/original/dxWHyMY4HoXH8LiEhYlga2OtK5B.jpg,"""The image is a movie poster for the film """"Time is Up"""". The main design elements include a man and a woman, both looking up at the sky. The man is wearing a blue shirt, and the woman is wearing a blue dress. The background is filled with lights, creating a festive atmosphere. The text """"TIME IS UP"""" is prominently displayed in the center of the image."""
https://image.tmdb.org/t/p/original/5xhAPxRr64oQPEFnUOrttuI4ZEU.jpg,"""The image is a movie poster for the film """"The Deep House"""". The main design elements include a house, two people swimming, and a large, ominous-looking house in the background. The layout of the poster features the title of the movie at the bottom, with the characters and the house in the background. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,"""The image is a movie poster for the film """"Sonic the Hedgehog"""". The main design elements include a man with a mustache and a blue hedgehog character. The man is positioned behind the hedgehog, and the hedgehog is in the foreground. The cityscape in the background adds to the urban setting. The movie title """"Sonic the Hedgehog"""" is prominently displayed at the bottom of the poster. There is no additional text or design elements that are promotional or filler text."""
https://image.tmdb.org/t/p/original/cUI1PFsrQVJR3IZOpkfsOOOUhTO.jpg,"""The image features a poster for the movie """"Ava"""". The poster has a blue sky background and a sandy beach in the foreground. The main design element is a woman holding a gun, with the word """"Ava"""" written above her. The colors used in the poster are blue, white, and brown. The layout of the poster includes the title """"Ava"""" at the top, the woman holding the gun in the center, and the beach in the bottom right corner. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,"""The image is a movie poster for the film """"Fury"""". The main design elements include a military tank, soldiers, and the title of the film. The colors used are predominantly shades of green and gray, with some yellow accents. The layout of the poster features the title at the top, with the main characters in the middle, and the military tank at the bottom. There is no visible text other than the title and the characters' names."""
https://image.tmdb.org/t/p/original/r7HEBkkRN93d3eFBZgPJfRaob5p.jpg,"""The image is a poster for the video game """"Don't Breathe 2"""". The main design elements include a close-up of a man's face with a serious expression, a cracked glass surface, and a dark background. The layout of the poster features the title of the game at the top, with the player's face in the center, and the game's name at the bottom. There is no additional text present in the image."""
https://image.tmdb.org/t/p/original/73Eh5dm6O604kgYY69oQVOeSOvZ.jpg,"""The image is a poster for the movie """"Big Bug"""". The main design elements include a group of people and various robots, all enclosed within a glass dome. The colors used in the poster are predominantly blue, green, and yellow. The layout of the poster features the title """"BIG BUG"""" prominently displayed at the bottom, with the characters and robots arranged around it. There is no additional text visible in the image."""
https://image.tmdb.org/t/p/original/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,"""This image is a poster for the movie """"Spider-Man"""". The main design elements include the iconic red and blue color scheme of the superhero character, with the text """"SPIDER-MAN"""" prominently displayed at the bottom. The poster features a close-up view of Spider-Man's hand and body, showcasing his web-slinging abilities. The layout of the poster is centered, with the title at the bottom and the character's design elements prominently featured in the foreground."""
https://image.tmdb.org/t/p/original/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,"""The image features a person lying on a sandy beach with their legs crossed and their feet up in the air. The background of the image is a beautiful blue ocean, and the word """"OLD"""" is prominently displayed in large white letters above the person. There is no additional text or design elements visible in the image."""
https://image.tmdb.org/t/p/original/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,"""The image is a movie poster for the film """"Real Steel"""". The main design elements include two large robots, one blue and one orange, with a man in the center. The man is wearing a blue shirt and appears to be in a fighting stance. The background is dark and has a futuristic feel, with a large light source in the top left corner. The movie title """"Real Steel"""" is prominently displayed at the bottom of the poster. There is no additional text or promotional information visible in the image."""
